id,articleType_grouped,baseColour,gender,season,usage
13964,Shirts,White,Men,Fall,Formal
13965,Tshirts,Blue,Men,Fall,Casual
13966,Tshirts,White,Men,Fall,Casual
13967,Tshirts,Red,Men,Fall,Casual
13968,Casual Shoes,Navy Blue,Men,Fall,Casual
13972,Casual Shoes,Navy Blue,Women,Fall,Casual
13973,Sandals,Green,Men,Fall,Casual
13974,Sandals,Red,Men,Fall,Casual
13976,Flip Flops,Navy Blue,Unisex,Fall,Casual
13979,Sandals,Black,Men,Fall,Casual
13982,Sports Shoes,Black,Women,Fall,Sports
13983,Flip Flops,Red,Unisex,Fall,Casual
13984,Casual Shoes,Black,Men,Fall,Casual
13986,Casual Shoes,White,Men,Fall,Casual
13988,Casual Shoes,Navy Blue,Men,Fall,Casual
13989,Casual Shoes,Black,Men,Fall,Casual
13993,Casual Shoes,White,Men,Fall,Casual
13994,Jackets,Black,Men,Fall,Sports
13996,Jackets,Black,Women,Fall,Sports
13997,Sweatshirts,Blue,Men,Fall,Sports
13999,Sweatshirts,Black,Men,Fall,Sports
14000,Jackets,Blue,Men,Fall,Sports
14001,Tshirts,Navy Blue,Men,Fall,Sports
14003,Tshirts,Yellow,Men,Fall,Sports
14004,Tshirts,Blue,Men,Fall,Sports
14006,Tshirts,Black,Men,Fall,Sports
14008,Tshirts,White,Men,Fall,Casual
14009,Tshirts,Black,Men,Fall,Casual
14010,Tshirts,Green,Men,Fall,Casual
14014,Tshirts,White,Men,Summer,Sports
14016,Tshirts,White,Men,Fall,Sports
14017,Tshirts,Grey,Men,Fall,Sports
14018,Tshirts,Grey,Men,Fall,Sports
14019,Tshirts,White,Men,Fall,Casual
14020,Tshirts,Blue,Men,Fall,Casual
14021,Shorts,Black,Men,Fall,Sports
14023,Shorts,Navy Blue,Men,Fall,Sports
14025,Shorts,Grey,Men,Fall,Sports
14026,Tshirts,Grey,Men,Fall,Sports
14027,Tshirts,Yellow,Men,Fall,Sports
14028,Tracksuits,Black,Men,Fall,Casual
14029,Track Pants,Grey,Women,Fall,Sports
14030,Tshirts,White,Women,Fall,Casual
14032,Tshirts,Black,Men,Fall,Sports
14033,Shirts,Green,Men,Fall,Casual
14034,Shirts,Blue,Men,Fall,Casual
14036,Shirts,Pink,Men,Fall,Casual
14037,Shirts,Blue,Men,Winter,Casual
14038,Shirts,Red,Men,Fall,Casual
14039,Shirts,Green,Men,Winter,Casual
14040,Shirts,Yellow,Men,Fall,Casual
14042,Shirts,Blue,Men,Fall,Casual
14043,Shirts,Blue,Men,Fall,Casual
14045,Shirts,Red,Men,Winter,Casual
14049,Shirts,Blue,Men,Fall,Casual
14050,Shirts,Blue,Men,Fall,Casual
14051,Shirts,Navy Blue,Men,Fall,Casual
14052,Shirts,White,Men,Fall,Casual
14053,Shirts,Blue,Men,Fall,Casual
14055,Shirts,Green,Men,Fall,Casual
14058,Tshirts,Black,Men,Fall,Casual
14059,Tshirts,White,Men,Fall,Casual
14060,Tshirts,Purple,Men,Fall,Casual
14061,Tshirts,Purple,Men,Fall,Casual
14062,Tshirts,Grey,Men,Fall,Casual
14065,Tshirts,White,Men,Fall,Casual
14066,Tshirts,Green,Men,Fall,Casual
14067,Tshirts,White,Men,Winter,Casual
14068,Tshirts,Navy Blue,Men,Fall,Casual
14069,Tshirts,Blue,Men,Fall,Casual
14070,Tshirts,Black,Men,Fall,Casual
14072,Tshirts,White,Women,Fall,Casual
14073,Tshirts,Blue,Women,Fall,Casual
14074,Tshirts,White,Women,Fall,Casual
14075,Tshirts,White,Men,Fall,Casual
14077,Tshirts,Grey,Men,Fall,Casual
14078,Tshirts,Grey,Men,Fall,Casual
14079,Tshirts,Navy Blue,Men,Fall,Casual
14080,Sweaters,Purple,Men,Fall,Casual
14081,Sweaters,Green,Men,Fall,Casual
14082,Sweaters,Blue,Men,Fall,Casual
14083,Sweaters,Purple,Women,Fall,Casual
14084,Sweaters,Blue,Men,Fall,Casual
14086,Sweaters,Grey,Men,Fall,Casual
14087,Tshirts,Blue,Men,Fall,Casual
14088,Tshirts,Black,Men,Fall,Casual
14089,Sweaters,Black,Men,Fall,Casual
14091,Sweaters,Peach,Women,Fall,Casual
14092,Sweaters,Green,Women,Fall,Casual
14093,Tshirts,Red,Men,Winter,Casual
14094,Tshirts,Green,Men,Fall,Casual
14095,Tops,Navy Blue,Women,Fall,Casual
14097,Tshirts,Blue,Men,Fall,Casual
14098,Tshirts,Blue,Men,Fall,Casual
14099,Tops,Pink,Women,Fall,Casual
14100,Tshirts,Purple,Men,Fall,Casual
14101,Tshirts,White,Men,Fall,Casual
14102,Tops,Brown,Women,Fall,Casual
14103,Tshirts,Cream,Women,Fall,Casual
14108,Sweatshirts,Brown,Men,Fall,Casual
14111,Sweatshirts,Navy Blue,Men,Fall,Casual
14113,Sweatshirts,Olive,Men,Fall,Casual
14116,Jeans,Blue,Men,Fall,Casual
14117,Jeans,Blue,Women,Fall,Casual
14119,Tshirts,Grey,Women,Fall,Casual
14120,Tops,Grey,Women,Fall,Casual
14122,Jeans,Blue,Women,Fall,Casual
14123,Jeans,Blue,Men,Fall,Casual
14124,Jeans,Blue,Men,Winter,Casual
14125,Jeans,Blue,Men,Fall,Casual
14126,Jeans,Blue,Women,Fall,Casual
14127,Jeans,Blue,Men,Winter,Casual
14128,Jeans,Blue,Women,Fall,Casual
14129,Jeans,Blue,Men,Fall,Casual
14131,Jeans,Blue,Women,Fall,Casual
14132,Tshirts,Black,Men,Fall,Sports
14135,Handbags,Blue,Women,Fall,Casual
14136,Tops,Black,Women,Summer,Casual
14137,Cufflinks,Steel,Men,Fall,Formal
14138,Cufflinks,Steel,Men,Fall,Formal
14140,Cufflinks,Steel,Men,Fall,Formal
14142,Cufflinks,Steel,Men,Fall,Formal
14145,Cufflinks,Copper,Men,Fall,Formal
14147,Cufflinks,Steel,Men,Fall,Formal
14148,Cufflinks,Steel,Men,Fall,Formal
14152,Cufflinks,Steel,Men,Fall,Formal
14156,Cufflinks,Steel,Men,Fall,Formal
14157,Cufflinks,Steel,Men,Fall,Formal
14158,Cufflinks,Silver,Men,Fall,Formal
14161,Cufflinks,Steel,Men,Fall,Formal
14163,Cufflinks,Steel,Men,Fall,Formal
14164,Cufflinks,Steel,Men,Fall,Formal
14165,Belts,Black,Men,Fall,Formal
14166,Belts,Black,Men,Fall,Formal
14168,Belts,Black,Men,Fall,Formal
14169,Belts,Black,Men,Fall,Formal
14170,Belts,Black,Men,Fall,Formal
14176,Belts,Black,Men,Fall,Casual
14197,Dresses,Black,Women,Fall,Casual
14200,Tops,Black,Women,Fall,Casual
14282,Sports Shoes,Brown,Women,Fall,Sports
14283,Casual Shoes,Brown,Women,Fall,Casual
14284,Casual Shoes,Brown,Boys,Fall,Casual
14286,Trousers,Grey,Men,Fall,Formal
14287,Shirts,White,Men,Fall,Formal
14288,Tshirts,Maroon,Men,Fall,Casual
14290,Tshirts,Blue,Men,Fall,Casual
14293,Tshirts,Blue,Men,Fall,Casual
14295,Tshirts,Black,Men,Fall,Casual
14296,Tshirts,Green,Men,Fall,Casual
14298,Tshirts,Grey,Men,Fall,Casual
14299,Tshirts,Grey,Men,Fall,Casual
14301,Tshirts,Grey,Men,Fall,Casual
14302,Tshirts,Brown,Men,Fall,Casual
14303,Shirts,Grey,Men,Fall,Casual
14304,Shirts,White,Men,Fall,Casual
14305,Sandals,Red,Unisex,Winter,Casual
14306,Sweatshirts,Navy Blue,Men,Fall,Casual
14307,Sweatshirts,White,Men,Fall,Casual
14308,Jackets,Black,Men,Fall,Casual
14310,Jackets,Grey,Men,Fall,Casual
14311,Sweatshirts,Grey,Men,Fall,Casual
14312,Tshirts,Green,Men,Fall,Sports
14313,Tshirts,Blue,Men,Fall,Sports
14314,Tshirts,White,Men,Fall,Sports
14316,Sweatshirts,Navy Blue,Men,Fall,Casual
14318,Sweaters,Grey,Men,Fall,Casual
14322,Jackets,Black,Men,Fall,Sports
14323,Sweaters,White,Women,Fall,Casual
14324,Sweaters,Pink,Women,Fall,Casual
14325,Tshirts,Pink,Women,Fall,Casual
14326,Tops,Black,Women,Fall,Casual
14327,Casual Shoes,White,Men,Winter,Casual
14329,Sports Shoes,Black,Men,Fall,Sports
14330,Sports Shoes,Black,Men,Fall,Sports
14331,Sports Shoes,White,Men,Fall,Sports
14332,Sports Shoes,White,Men,Fall,Sports
14333,Sports Shoes,White,Men,Fall,Sports
14334,Sports Shoes,White,Men,Fall,Sports
14335,Casual Shoes,Black,Men,Fall,Casual
14336,Casual Shoes,Navy Blue,Men,Fall,Casual
14337,Casual Shoes,White,Men,Fall,Casual
14338,Sports Shoes,Blue,Men,Fall,Sports
14340,Flip Flops,Pink,Women,Summer,Casual
14341,Flip Flops,Green,Women,Summer,Casual
14342,Sports Shoes,Maroon,Men,Fall,Sports
14344,Sports Shoes,White,Men,Fall,Sports
14347,Sports Shoes,Black,Men,Fall,Sports
14348,Heels,White,Women,Winter,Casual
14349,Heels,Gold,Women,Winter,Casual
14350,Heels,Black,Women,Winter,Casual
14351,Heels,Brown,Women,Winter,Casual
14352,Flats,Blue,Women,Winter,Casual
14360,Heels,Brown,Women,Winter,Casual
14362,Heels,Beige,Women,Winter,Casual
14363,Heels,Beige,Women,Winter,Casual
14364,Heels,Blue,Women,Winter,Casual
14365,Heels,Beige,Women,Winter,Casual
14366,Heels,Beige,Women,Winter,Casual
14367,Heels,Brown,Women,Winter,Casual
14368,Heels,Black,Women,Winter,Casual
14370,Heels,Black,Women,Winter,Casual
14371,Heels,Red,Women,Winter,Casual
14372,Heels,Green,Women,Winter,Casual
14373,Heels,Brown,Women,Winter,Casual
14374,Heels,Turquoise Blue,Women,Winter,Casual
14376,Flats,Black,Women,Winter,Casual
14377,Heels,Copper,Women,Winter,Casual
14378,Heels,White,Women,Winter,Casual
14379,Heels,Beige,Women,Winter,Casual
14380,Casual Shoes,White,Women,Winter,Casual
14381,Heels,Brown,Women,Winter,Casual
14383,Heels,Copper,Women,Winter,Casual
14384,Heels,Blue,Women,Winter,Casual
14386,Heels,Brown,Women,Winter,Casual
14387,Heels,Beige,Women,Winter,Casual
14389,Heels,Brown,Women,Winter,Casual
14390,Heels,Brown,Women,Winter,Casual
14391,Heels,Black,Women,Winter,Formal
14398,Casual Shoes,Grey,Women,Summer,Formal
14408,Heels,Beige,Women,Summer,Casual
14409,Heels,White,Women,Summer,Casual
14414,Heels,Silver,Women,Summer,Casual
14415,Heels,Black,Women,Summer,Casual
14417,Heels,Black,Women,Summer,Casual
14420,Heels,Beige,Women,Summer,Casual
14425,Heels,Tan,Women,Summer,Casual
14426,Casual Shoes,Brown,Women,Summer,Casual
14437,Heels,Silver,Women,Summer,Casual
14444,Heels,Grey,Women,Summer,Casual
14447,Casual Shoes,Red,Women,Summer,Casual
14449,Casual Shoes,Red,Women,Summer,Casual
14451,Heels,Multi,Women,Summer,Casual
14453,Heels,Black,Women,Summer,Casual
14454,Heels,Taupe,Women,Summer,Casual
14456,Casual Shoes,Taupe,Women,Summer,Casual
14461,Heels,Taupe,Women,Fall,Casual
14462,Heels,Gold,Women,Summer,Casual
14468,Heels,Gold,Women,Summer,Casual
14470,Heels,Tan,Women,Summer,Casual
14477,Heels,Blue,Women,Summer,Casual
14479,Casual Shoes,Green,Men,Fall,Casual
14480,Casual Shoes,Blue,Men,Fall,Casual
14481,Casual Shoes,Beige,Men,Fall,Casual
14482,Casual Shoes,Black,Men,Fall,Casual
14484,Casual Shoes,Green,Men,Fall,Casual
14485,Casual Shoes,Black,Men,Fall,Casual
14486,Casual Shoes,Beige,Men,Fall,Casual
14489,Casual Shoes,Blue,Men,Fall,Casual
14490,Casual Shoes,Grey,Men,Fall,Casual
14491,Casual Shoes,Black,Men,Fall,Casual
14493,Casual Shoes,Green,Men,Fall,Casual
14494,Casual Shoes,Black,Men,Fall,Casual
14495,Casual Shoes,Navy Blue,Men,Fall,Casual
14496,Casual Shoes,Grey,Men,Fall,Casual
14497,Casual Shoes,Green,Men,Fall,Casual
14498,Casual Shoes,Black,Men,Fall,Casual
14499,Casual Shoes,Green,Men,Fall,Casual
14500,Casual Shoes,Brown,Men,Fall,Casual
14501,Casual Shoes,Grey,Men,Fall,Casual
14502,Casual Shoes,Black,Men,Fall,Casual
14504,Casual Shoes,Black,Men,Fall,Casual
14505,Casual Shoes,Black,Men,Fall,Casual
14507,Tshirts,Black,Men,Fall,Sports
14508,Tshirts,Navy Blue,Men,Fall,Sports
14510,Shirts,Green,Men,Fall,Formal
14511,Shirts,Blue,Men,Fall,Formal
14514,Shirts,Brown,Men,Fall,Formal
14515,Shirts,Pink,Men,Fall,Formal
14516,Shirts,White,Men,Fall,Formal
14518,Shirts,Grey,Men,Fall,Formal
14520,Shirts,Blue,Men,Fall,Formal
14523,Shirts,Green,Men,Fall,Formal
14524,Shirts,Grey,Men,Fall,Formal
14526,Shirts,Blue,Men,Fall,Formal
14527,Shirts,Brown,Men,Fall,Formal
14528,Shirts,White,Men,Fall,Formal
14529,Tshirts,Red,Men,Fall,Casual
14530,Tshirts,Green,Men,Fall,Casual
14535,Kurtas,Blue,Women,Fall,Ethnic
14536,Kurtis,White,Women,Fall,Ethnic
14537,Kurtas,Brown,Women,Fall,Ethnic
14541,Kurtas,White,Women,Fall,Ethnic
14542,Kurtas,Pink,Women,Fall,Ethnic
14543,Kurtas,Orange,Women,Fall,Ethnic
14544,Kurtis,Navy Blue,Women,Fall,Ethnic
14545,Kurtas,Blue,Women,Fall,Ethnic
14546,Kurtas,Maroon,Women,Fall,Ethnic
14547,Kurtas,Maroon,Women,Fall,Ethnic
14550,Kurtas,White,Women,Fall,Ethnic
14551,Kurtas,Black,Women,Fall,Ethnic
14552,Casual Shoes,Grey,Men,Fall,Casual
14554,Casual Shoes,Black,Men,Spring,Casual
14555,Casual Shoes,Black,Men,Fall,Casual
14556,Casual Shoes,Navy Blue,Men,Spring,Casual
14557,Casual Shoes,Black,Men,Fall,Casual
14558,Casual Shoes,Navy Blue,Men,Fall,Casual
14559,Casual Shoes,Brown,Men,Spring,Casual
14560,Casual Shoes,Black,Men,Spring,Casual
14562,Casual Shoes,Black,Men,Fall,Casual
14563,Casual Shoes,Black,Men,Summer,Casual
14565,Casual Shoes,Black,Men,Fall,Casual
14568,Casual Shoes,Black,Men,Fall,Casual
14569,Casual Shoes,Black,Men,Fall,Casual
14570,Casual Shoes,Black,Men,Fall,Casual
14571,Casual Shoes,Black,Men,Spring,Casual
14572,Casual Shoes,Grey,Men,Spring,Casual
14575,Casual Shoes,White,Men,Fall,Casual
14577,Casual Shoes,Black,Men,Fall,Casual
14580,Shirts,Grey,Men,Summer,Casual
14581,Sweatshirts,Brown,Men,Fall,Casual
14583,Tops,Grey,Women,Fall,Casual
14584,Tops,Red,Women,Summer,Casual
14587,Belts,Beige,Women,Summer,Casual
14589,Belts,Brown,Women,Summer,Casual
14592,Belts,Brown,Men,Summer,Casual
14595,Bottomwear,Grey,Women,Summer,Casual
14596,Bottomwear,Black,Women,Summer,Casual
14597,Bottomwear,Black,Women,Summer,Casual
14599,Bottomwear,Black,Women,Summer,Casual
14602,Socks,Grey,Men,Summer,Casual
14603,Socks,Grey,Men,Summer,Casual
14604,Socks,Green,Men,Summer,Casual
14607,Socks,Brown,Men,Summer,Casual
14608,Socks,Grey,Men,Summer,Casual
14609,Socks,Grey,Men,Summer,Casual
14610,Socks,Purple,Men,Summer,Casual
14611,Socks,Black,Men,Summer,Casual
14612,Socks,White,Men,Summer,Casual
14614,Socks,Navy Blue,Men,Summer,Casual
14616,Socks,Grey,Men,Summer,Casual
14618,Socks,Brown,Men,Summer,Casual
14620,Shirts,Blue,Men,Summer,Formal
14621,Tshirts,White,Men,Fall,Casual
14622,Sweatshirts,Black,Women,Fall,Casual
14625,Jeans,Blue,Men,Fall,Casual
14626,Sweatshirts,Red,Women,Fall,Casual
14627,Tops,Grey,Women,Fall,Casual
14628,Sweatshirts,Blue,Women,Fall,Casual
14629,Scarves,Pink,Women,Summer,Casual
14630,Skirts,Brown,Women,Fall,Casual
14631,Scarves,Grey,Women,Summer,Casual
14632,Mufflers,Green,Men,Fall,Casual
14633,Tops,Green,Women,Fall,Casual
14635,Mufflers,Black,Men,Summer,Casual
14636,Scarves,Lavender,Women,Summer,Casual
14637,Shirts,White,Men,Fall,Casual
14639,Shirts,White,Men,Fall,Casual
14640,Shirts,White,Men,Fall,Casual
14641,Shirts,Blue,Men,Fall,Casual
14645,Shirts,Navy Blue,Men,Fall,Casual
14646,Tshirts,Maroon,Men,Fall,Casual
14647,Tshirts,Orange,Men,Fall,Casual
14649,Tshirts,Green,Men,Fall,Casual
14650,Tshirts,Blue,Men,Fall,Casual
14652,Tshirts,Black,Men,Fall,Casual
14653,Tshirts,White,Men,Fall,Casual
14654,Tshirts,Blue,Men,Fall,Casual
14656,Tshirts,White,Men,Fall,Casual
14657,Trousers,Grey,Men,Fall,Casual
14658,Trousers,Beige,Men,Fall,Casual
14660,Shirts,White,Men,Fall,Casual
14661,Shirts,Navy Blue,Men,Fall,Casual
14662,Shirts,Blue,Men,Fall,Casual
14664,Shirts,Red,Men,Fall,Casual
14666,Shirts,Red,Men,Fall,Casual
14667,Shirts,White,Men,Fall,Casual
14671,Shirts,Blue,Men,Fall,Casual
14672,Shirts,Navy Blue,Men,Fall,Casual
14673,Shirts,Black,Men,Fall,Casual
14674,Shirts,Yellow,Men,Fall,Casual
14677,Shirts,Navy Blue,Men,Fall,Casual
14678,Shirts,Red,Men,Fall,Casual
14679,Tshirts,Grey,Men,Fall,Casual
14681,Tshirts,Green,Men,Summer,Casual
14682,Tshirts,Turquoise Blue,Men,Fall,Casual
14683,Tshirts,Navy Blue,Men,Fall,Casual
14685,Tshirts,Yellow,Men,Fall,Casual
14686,Tshirts,Red,Men,Fall,Casual
14689,Trousers,Brown,Men,Fall,Casual
14690,Trousers,Grey,Men,Fall,Casual
14691,Trousers,Tan,Men,Fall,Casual
14693,Trousers,Black,Men,Fall,Casual
14694,Trousers,Green,Men,Fall,Casual
14695,Trousers,Black,Men,Fall,Casual
14696,Trousers,Olive,Men,Fall,Casual
14698,Trousers,Beige,Men,Fall,Casual
14699,Trousers,Black,Men,Fall,Casual
14702,Jackets,Black,Men,Fall,Casual
14703,Shirts,Grey,Men,Fall,Formal
14704,Shirts,Black,Men,Fall,Formal
14706,Shirts,Purple,Men,Fall,Formal
14708,Shirts,White,Men,Fall,Formal
14711,Shirts,Grey,Men,Winter,Formal
14714,Trousers,Navy Blue,Men,Fall,Formal
14715,Shirts,White,Men,Fall,Formal
14716,Shirts,White,Men,Fall,Formal
14717,Tops,Black,Women,Fall,Casual
14718,Tops,Navy Blue,Women,Fall,Casual
14719,Tops,Green,Women,Fall,Casual
14720,Tops,Purple,Women,Fall,Casual
14722,Shirts,Black,Women,Fall,Casual
14724,Mufflers,Black,Unisex,Fall,Casual
14727,Tshirts,Blue,Men,Fall,Casual
14731,Shirts,Lavender,Men,Fall,Formal
14732,Shirts,Blue,Men,Fall,Formal
14733,Shirts,White,Men,Fall,Formal
14734,Shirts,Black,Men,Fall,Formal
14736,Shirts,White,Men,Fall,Formal
14739,Shirts,White,Men,Fall,Formal
14740,Shirts,Blue,Men,Fall,Formal
14742,Shirts,Blue,Men,Fall,Formal
14743,Shirts,Purple,Men,Fall,Formal
14745,Shirts,Blue,Men,Fall,Formal
14746,Shirts,White,Men,Fall,Formal
14747,Shirts,Blue,Men,Fall,Formal
14748,Shirts,White,Men,Fall,Formal
14749,Shirts,Lavender,Men,Fall,Formal
14750,Shirts,White,Men,Fall,Formal
14752,Shirts,Grey,Men,Fall,Formal
14753,Shirts,White,Men,Fall,Formal
14755,Shirts,Red,Men,Fall,Formal
14759,Shirts,Brown,Men,Fall,Formal
14761,Shirts,White,Men,Fall,Formal
14762,Shirts,Blue,Men,Fall,Formal
14763,Shirts,White,Men,Fall,Formal
14765,Shirts,Navy Blue,Men,Fall,Formal
14766,Shirts,Blue,Men,Fall,Formal
14767,Shirts,White,Men,Fall,Formal
14769,Shirts,Blue,Men,Fall,Formal
14770,Shirts,Black,Men,Fall,Formal
14771,Shirts,Navy Blue,Men,Fall,Formal
14774,Shirts,Grey,Men,Fall,Formal
14775,Shirts,Blue,Men,Fall,Formal
14776,Shirts,Blue,Men,Fall,Formal
14778,Shirts,Blue,Men,Fall,Formal
14779,Shirts,Green,Men,Fall,Formal
14781,Shirts,Purple,Men,Fall,Formal
14782,Shirts,Black,Men,Fall,Formal
14785,Shirts,Navy Blue,Men,Fall,Formal
14786,Shirts,Purple,Men,Fall,Formal
14788,Handbags,Black,Women,Summer,Casual
14790,Handbags,Blue,Women,Summer,Casual
14791,Handbags,Grey,Women,Summer,Casual
14792,Handbags,Beige,Women,Summer,Casual
14794,Handbags,Maroon,Women,Summer,Casual
14796,Handbags,Purple,Women,Summer,Casual
14797,Handbags,Maroon,Women,Summer,Casual
14798,Handbags,Brown,Women,Summer,Casual
14799,Handbags,Blue,Women,Summer,Casual
14800,Handbags,Brown,Women,Summer,Casual
14801,Handbags,Black,Women,Summer,Casual
14802,Handbags,Maroon,Women,Summer,Casual
14803,Handbags,Black,Women,Summer,Casual
14804,Handbags,Black,Women,Summer,Casual
14805,Handbags,Black,Women,Summer,Casual
14806,Handbags,Purple,Women,Summer,Casual
14807,Handbags,Black,Women,Summer,Casual
14809,Handbags,Grey,Women,Summer,Casual
14810,Handbags,Brown,Women,Summer,Casual
14811,Handbags,Maroon,Women,Summer,Casual
14813,Handbags,Red,Women,Summer,Casual
14814,Handbags,Brown,Women,Summer,Casual
14821,Belts,Blue,Men,Summer,Casual
14822,Belts,Black,Men,Summer,Casual
14823,Belts,Brown,Men,Summer,Casual
14826,Belts,Black,Men,Summer,Casual
14828,Belts,Black,Men,Summer,Casual
14832,Belts,Black,Men,Summer,Casual
14833,Belts,Brown,Men,Summer,Casual
14840,Wallets,Brown,Men,Summer,Casual
14841,Wallets,Black,Men,Summer,Casual
14842,Wallets,Brown,Men,Summer,Casual
14843,Wallets,Black,Men,Summer,Casual
14844,Wallets,Black,Men,Summer,Casual
14846,Wallets,Coffee Brown,Men,Summer,Casual
14847,Wallets,Brown,Men,Summer,Casual
14848,Wallets,Beige,Men,Summer,Casual
14850,Wallets,Black,Men,Summer,Casual
14852,Wallets,Blue,Women,Summer,Casual
14854,Wallets,Black,Women,Summer,Casual
14855,Wallets,Maroon,Women,Summer,Casual
14857,Wallets,Olive,Women,Summer,Casual
14858,Wallets,Red,Women,Summer,Casual
14860,Wallets,Charcoal,Women,Summer,Casual
14861,Sunglasses,Purple,Women,Winter,Casual
14863,Necklace and Chains,Red,Women,Summer,Casual
14864,Bracelet,Red,Women,Summer,Casual
14865,Wallets,Black,Women,Summer,Casual
14866,Wallets,Green,Men,Summer,Casual
14867,Wallets,Black,Men,Summer,Casual
14868,Wallets,Black,Men,Summer,Casual
14869,Wallets,Black,Men,Summer,Casual
14871,Wallets,Blue,Men,Summer,Casual
14873,Umbrellas,Purple,Women,Summer,Casual
14875,Umbrellas,Purple,Women,Summer,Casual
14876,Bottomwear,Grey,Women,Summer,Casual
14877,Handbags,Black,Women,Summer,Casual
14878,Handbags,Grey,Women,Summer,Casual
14880,Handbags,Black,Women,Summer,Casual
14882,Handbags,Purple,Women,Summer,Casual
14883,Handbags,Purple,Women,Summer,Casual
14884,Handbags,Grey,Women,Summer,Casual
14886,Handbags,Black,Women,Summer,Casual
14889,Accessories,Olive,Women,Summer,Casual
14890,Accessories,Purple,Women,Summer,Casual
14892,Backpacks,Blue,Women,Summer,Casual
14893,Accessories,Blue,Women,Summer,Casual
14896,Handbags,Black,Women,Summer,Casual
14897,Wallets,Purple,Women,Summer,Casual
14899,Wallets,Red,Women,Summer,Casual
14900,Wallets,Black,Women,Summer,Casual
14901,Wallets,Red,Women,Summer,Casual
14902,Wallets,Black,Women,Summer,Casual
14903,Wallets,Purple,Women,Summer,Casual
14904,Wallets,Black,Women,Summer,Casual
14905,Belts,Red,Men,Summer,Casual
14906,Wallets,Black,Men,Summer,Casual
14907,Sunglasses,Brown,Women,Winter,Casual
14908,Sunglasses,Blue,Women,Winter,Casual
14910,Tshirts,Teal,Men,Fall,Casual
14911,Tshirts,Red,Men,Fall,Casual
14912,Tshirts,Pink,Men,Fall,Casual
14913,Tshirts,Purple,Men,Fall,Casual
14914,Tshirts,Green,Men,Fall,Casual
14915,Tshirts,Blue,Men,Fall,Casual
14916,Tshirts,White,Men,Fall,Casual
14918,Tshirts,Green,Men,Fall,Casual
14921,Tshirts,Teal,Men,Fall,Casual
14924,Sweatshirts,Green,Men,Fall,Casual
14926,Tshirts,Green,Men,Fall,Casual
14927,Tshirts,Charcoal,Men,Fall,Casual
14930,Tshirts,Navy Blue,Men,Fall,Casual
14931,Shorts,Navy Blue,Men,Fall,Casual
14932,Shorts,Black,Men,Fall,Casual
14934,Shorts,Red,Men,Fall,Casual
14935,Shorts,Navy Blue,Men,Fall,Casual
14936,Shorts,Khaki,Men,Fall,Casual
14937,Shorts,Olive,Men,Fall,Casual
14938,Shorts,Beige,Men,Fall,Casual
14939,Shorts,Beige,Men,Fall,Casual
14940,Shorts,Black,Men,Fall,Casual
14941,Shorts,White,Men,Fall,Casual
14942,Tshirts,Black,Men,Fall,Casual
14943,Tshirts,Black,Men,Fall,Casual
14944,Tshirts,Blue,Men,Fall,Casual
14948,Tshirts,Maroon,Men,Fall,Casual
14949,Tshirts,Black,Men,Fall,Casual
14953,Tshirts,Navy Blue,Men,Fall,Casual
14954,Tshirts,Navy Blue,Men,Fall,Casual
14955,Tshirts,Charcoal,Men,Fall,Casual
14956,Tshirts,White,Men,Fall,Casual
14957,Tshirts,White,Men,Fall,Casual
14959,Jackets,Grey,Men,Fall,Casual
14961,Jackets,Red,Men,Fall,Casual
14965,Wallets,Brown,Men,Fall,Formal
14967,Wallets,Black,Men,Fall,Formal
14968,Wallets,Brown,Men,Fall,Formal
14969,Wallets,Brown,Men,Fall,Formal
14970,Wallets,Black,Men,Fall,Formal
14972,Belts,Black,Men,Fall,Formal
14975,Belts,Black,Men,Fall,Formal
14976,Belts,Black,Men,Fall,Formal
14977,Belts,Black,Men,Fall,Formal
14978,Belts,Black,Men,Fall,Casual
14979,Belts,Brown,Men,Fall,Casual
14980,Belts,Brown,Men,Fall,Casual
14983,Shirts,Maroon,Men,Fall,Formal
14984,Sweatshirts,Black,Men,Fall,Sports
14985,Sweatshirts,Blue,Men,Fall,Casual
14987,Sweatshirts,Black,Men,Fall,Casual
14988,Sweatshirts,Grey,Men,Fall,Casual
14993,Sweaters,Grey,Men,Fall,Casual
14994,Sweaters,Black,Men,Fall,Casual
14996,Sweaters,Blue,Men,Fall,Casual
14997,Sweaters,Navy Blue,Men,Fall,Casual
14998,Tshirts,Olive,Men,Fall,Sports
14999,Tshirts,Blue,Men,Fall,Sports
15001,Tshirts,Navy Blue,Men,Fall,Casual
15002,Tshirts,White,Men,Fall,Casual
15004,Jackets,Grey,Men,Fall,Sports
15006,Jackets,White,Men,Fall,Sports
15007,Jackets,Black,Men,Fall,Sports
15008,Jackets,White,Men,Fall,Sports
15009,Jackets,Blue,Men,Fall,Sports
15012,Jackets,Blue,Men,Fall,Sports
15013,Jackets,Black,Men,Fall,Sports
15014,Jackets,Black,Men,Fall,Sports
15016,Sweatshirts,Grey,Men,Fall,Sports
15020,Jackets,Maroon,Men,Fall,Sports
15021,Jackets,Black,Men,Fall,Sports
15022,Track Pants,Grey,Men,Fall,Sports
15023,Tshirts,Black,Men,Fall,Sports
15024,Caps,Blue,Men,Fall,Sports
15025,Caps,White,Men,Fall,Sports
15026,Sweatshirts,Purple,Women,Fall,Casual
15027,Sweatshirts,Pink,Women,Fall,Casual
